sale_date,order_id,sku_id,quantity,unit_price,discount_pct,revenue,customer_id,region,channel,payment_method,shipping_days,order_status,sales_rep,warehouse
2026-04-24,ORD100698,SKU0126,1,109.04,15,92.68,CUST00956,TANTA,WHOLESALE,UNKNOWN,0.0,COMPLETED,ALI,WH-04
2026-04-09,ORD101707,SKU0066,4,124.51,45,273.92,CUST00264,TANTA,WHOLESALE,BNPL,10.0,COMPLETED,ALI,WH-04
2026-07-23,ORD102472,SKU0025,1,151.49,15,128.77,CUST01748,CAIRO,WHOLESALE,BNPL,10.0,COMPLETED,MONA,WH-03
2026-03-05,ORD103141,SKU0004,3,36.23,25,81.52,CUST02307,LUXOR,MARKETPLACE,CARD,6.0,COMPLETED,UNKNOWN,WH-05
2026-06-22,ORD100072,SKU0175,3,153.79,20,369.1,CUST02036,CAIRO,WHOLESALE,CARD,2.0,RETURNED,OMAR,WH-04
2026-03-11,ORD101336,SKU0156,1,117.5,30,82.25,CUST01950,ASWAN,MARKETPLACE,WALLET,9.0,COMPLETED,YOUSSEF,WH-04
2026-01-13,ORD100696,SKU0060,4,345.23,30,966.64,CUST02358,CAIRO,ONLINE,CARD,6.0,COMPLETED,OMAR,WH-01
2026-05-31,ORD101593,SKU0062,1,89.85,45,49.42,CUST02675,ASWAN,ONLINE,CASH,10.0,COMPLETED,OMAR,WH-03
2026-01-17,ORD103530,SKU0026,5,398.41,20,1593.64,CUST01027,MANSOURA,ONLINE,CARD,10.0,COMPLETED,UNKNOWN,WH-05
2026-01-28,ORD100806,SKU0030,2,24.17,35,31.42,CUST01304,TANTA,MARKETPLACE,UNKNOWN,6.0,COMPLETED,MONA,WH-03
2026-02-28,ORD101146,SKU0093,1,104.81,5,99.57,CUST01492,LUXOR,MARKETPLACE,UNKNOWN,4.0,COMPLETED,YOUSSEF,WH-01
2026-04-15,ORD103379,SKU0197,5,174.0,25,652.5,CUST02772,GIZA,STORE,CARD,1.0,COMPLETED,OMAR,WH-01
2026-06-29,ORD100927,SKU0117,5,222.63,30,779.2,CUST02019,ASWAN,ONLINE,BNPL,3.0,COMPLETED,UNKNOWN,WH-01
2026-06-03,ORD104868,SKU0001,1,175.45,0,175.45,CUST01681,TANTA,MARKETPLACE,BNPL,10.0,RETURNED,UNKNOWN,WH-01
2026-05-23,ORD103322,SKU0145,3,125.98,0,377.94,CUST02606,GIZA,STORE,WALLET,0.0,COMPLETED,UNKNOWN,WH-04
2026-06-13,ORD104276,SKU0052,2,120.05,30,168.07,CUST02466,CAIRO,STORE,UNKNOWN,3.0,COMPLETED,ALI,WH-02
2026-06-13,ORD104751,SKU0198,3,158.44,10,427.79,CUST02715,ALEXANDRIA,MARKETPLACE,BNPL,4.0,COMPLETED,ALI,WH-03
2026-06-11,ORD102692,SKU0065,1,12.63,5,12.0,CUST00245,GIZA,STORE,CASH,6.0,COMPLETED,ALI,WH-01
2026-02-26,ORD104322,SKU0095,2,171.84,45,189.02,CUST02774,ASWAN,ONLINE,BNPL,0.0,COMPLETED,MONA,WH-04
2026-04-19,ORD100152,SKU0064,3,372.55,35,726.47,CUST00255,ASWAN,ONLINE,CARD,10.0,COMPLETED,ALI,WH-02
2026-06-14,ORD103042,SKU0088,4,184.6,10,664.56,CUST02579,LUXOR,ONLINE,CARD,8.0,COMPLETED,ALI,WH-05
2026-03-08,ORD103725,SKU0001,2,169.97,35,220.96,CUST00408,MANSOURA,STORE,CASH,9.0,COMPLETED,OMAR,WH-03
2026-01-06,ORD103857,SKU0061,3,353.04,15,900.25,CUST02926,GIZA,MARKETPLACE,CASH,4.0,COMPLETED,MONA,WH-03
2026-01-26,ORD104442,SKU0002,5,277.58,10,1249.11,CUST02755,ALEXANDRIA,MARKETPLACE,CARD,6.0,COMPLETED,SARA,WH-03
2026-02-20,ORD100290,SKU0174,3,153.24,35,298.82,CUST02439,CAIRO,ONLINE,WALLET,1.0,COMPLETED,ALI,WH-01
2026-05-05,ORD103098,SKU0064,2,358.55,30,501.97,CUST00269,LUXOR,ONLINE,UNKNOWN,2.0,COMPLETED,SARA,WH-02
2026-06-22,ORD102064,SKU0055,2,63.62,10,114.52,CUST02217,MANSOURA,MARKETPLACE,WALLET,0.0,COMPLETED,ALI,WH-01
2026-05-28,ORD103845,SKU0123,1,19.14,0,19.14,CUST02673,ALEXANDRIA,WHOLESALE,WALLET,5.0,COMPLETED,ALI,WH-01
2026-02-07,ORD102447,SKU0093,2,104.14,35,135.38,CUST01695,ALEXANDRIA,STORE,BNPL,6.0,COMPLETED,MONA,WH-03
2026-02-17,ORD100749,SKU0018,3,388.33,5,1106.74,CUST02310,ASWAN,ONLINE,BNPL,0.0,CANCELLED,YOUSSEF,WH-01
2026-01-28,ORD104075,SKU0077,4,57.3,25,171.9,CUST02598,ALEXANDRIA,ONLINE,BNPL,5.0,COMPLETED,ALI,WH-01
2026-01-22,ORD102270,SKU0034,5,71.14,5,337.92,CUST02921,GIZA,STORE,CARD,1.0,COMPLETED,YOUSSEF,WH-02
2026-04-14,ORD100667,SKU0059,1,225.07,0,225.07,CUST01851,MANSOURA,MARKETPLACE,UNKNOWN,1.0,COMPLETED,MONA,WH-03
2026-03-03,ORD104837,SKU0023,5,118.37,5,562.26,CUST01419,GIZA,ONLINE,WALLET,2.0,COMPLETED,MONA,WH-04
2026-01-26,ORD101008,SKU0083,3,52.22,35,101.83,CUST00940,ASWAN,STORE,CARD,6.0,COMPLETED,OMAR,WH-02
2026-03-30,ORD101582,SKU0019,4,82.76,45,182.07,CUST02872,CAIRO,WHOLESALE,UNKNOWN,4.0,COMPLETED,YOUSSEF,WH-05
2026-02-08,ORD102068,SKU0198,3,155.68,35,303.58,CUST01211,CAIRO,MARKETPLACE,CASH,7.0,COMPLETED,OMAR,WH-04
2026-03-18,ORD102631,SKU0142,1,110.07,15,93.56,CUST00906,CAIRO,MARKETPLACE,UNKNOWN,9.0,COMPLETED,OMAR,WH-03
2026-04-08,ORD101773,SKU0132,2,58.59,20,93.74,CUST02429,ASWAN,ONLINE,UNKNOWN,10.0,COMPLETED,SARA,WH-03
2026-05-13,ORD101107,SKU0006,2,22.74,45,25.01,CUST02128,ALEXANDRIA,WHOLESALE,CARD,0.0,COMPLETED,MONA,WH-03
2026-04-12,ORD103931,SKU0187,3,50.09,30,105.19,CUST02154,LUXOR,MARKETPLACE,CASH,8.0,COMPLETED,MONA,WH-04
2026-05-24,ORD101165,SKU0111,4,270.57,25,811.71,CUST00230,TANTA,ONLINE,WALLET,0.0,COMPLETED,SARA,WH-01
2026-04-27,ORD103328,SKU0045,3,314.58,35,613.43,CUST01266,LUXOR,STORE,CASH,4.0,COMPLETED,YOUSSEF,WH-05
2026-05-17,ORD102923,SKU0029,3,31.44,20,75.46,CUST01996,GIZA,WHOLESALE,WALLET,5.0,COMPLETED,ALI,WH-01
2026-07-22,ORD101552,SKU0076,4,250.72,15,852.45,CUST00021,GIZA,STORE,CASH,5.0,COMPLETED,YOUSSEF,WH-04
2026-06-03,ORD101149,SKU0036,2,237.68,30,332.75,CUST00479,GIZA,STORE,CASH,5.0,COMPLETED,SARA,WH-04
2026-01-29,ORD104234,SKU0068,4,282.57,10,1017.25,CUST01431,ALEXANDRIA,STORE,BNPL,4.0,COMPLETED,UNKNOWN,WH-05
2026-05-15,ORD104938,SKU0008,4,57.56,0,230.24,CUST00932,MANSOURA,STORE,BNPL,1.0,COMPLETED,UNKNOWN,WH-03
2025-12-26,ORD101904,SKU0085,5,25.47,45,70.04,CUST02026,MANSOURA,WHOLESALE,CASH,3.0,COMPLETED,ALI,WH-03
2025-12-28,ORD103176,SKU0186,6,29.37,45,96.92,CUST02931,CAIRO,WHOLESALE,UNKNOWN,4.0,COMPLETED,YOUSSEF,WH-05
2026-01-04,ORD100880,SKU0062,2,84.19,45,92.61,CUST00861,ASWAN,STORE,UNKNOWN,10.0,COMPLETED,MONA,WH-05
2026-02-12,ORD101730,SKU0100,2,354.09,15,601.95,CUST00605,ASWAN,WHOLESALE,CARD,6.0,COMPLETED,SARA,WH-04
2026-01-10,ORD102622,SKU0047,4,280.9,35,730.34,CUST00012,ALEXANDRIA,WHOLESALE,BNPL,3.0,COMPLETED,SARA,WH-01
2026-04-12,ORD103568,SKU0017,5,40.3,35,130.98,CUST01520,ASWAN,ONLINE,UNKNOWN,0.0,RETURNED,YOUSSEF,WH-04
2026-02-15,ORD103782,SKU0171,4,171.14,0,684.56,CUST02383,LUXOR,STORE,UNKNOWN,4.0,COMPLETED,OMAR,WH-01
2026-07-09,ORD102655,SKU0150,1,168.32,15,143.07,CUST00308,ASWAN,WHOLESALE,UNKNOWN,1.0,COMPLETED,MONA,WH-05
2026-05-19,ORD104288,SKU0141,1,271.47,15,230.75,CUST02283,ALEXANDRIA,STORE,BNPL,0.0,COMPLETED,MONA,WH-03
2026-03-09,ORD100048,SKU0053,2,278.03,5,528.26,CUST00968,GIZA,WHOLESALE,CARD,0.0,COMPLETED,UNKNOWN,WH-02
2026-03-09,ORD101601,SKU0157,1,23.39,20,18.71,CUST00205,CAIRO,ONLINE,CASH,9.0,CANCELLED,ALI,WH-04
2026-03-26,ORD100418,SKU0187,5,47.94,35,155.8,CUST00298,CAIRO,WHOLESALE,WALLET,8.0,COMPLETED,SARA,WH-04
2026-07-19,ORD102742,SKU0024,1,117.41,20,93.93,CUST01948,CAIRO,WHOLESALE,CASH,0.0,COMPLETED,OMAR,WH-01
2026-03-06,ORD103648,SKU0050,4,13.72,0,54.88,CUST00959,MANSOURA,WHOLESALE,CARD,1.0,COMPLETED,ALI,WH-05
2026-07-04,ORD100051,SKU0122,1,319.06,20,255.25,CUST02957,TANTA,WHOLESALE,WALLET,3.0,COMPLETED,UNKNOWN,WH-05
2026-07-22,ORD103433,SKU0047,1,275.54,25,206.66,CUST01362,GIZA,WHOLESALE,UNKNOWN,8.0,COMPLETED,ALI,WH-02
2026-01-20,ORD102427,SKU0100,4,366.46,35,952.8,CUST02298,ASWAN,WHOLESALE,BNPL,3.0,COMPLETED,UNKNOWN,WH-05
2026-01-30,ORD100837,SKU0136,2,326.16,15,554.47,CUST00420,MANSOURA,MARKETPLACE,BNPL,8.0,COMPLETED,OMAR,WH-04
2026-06-06,ORD101489,SKU0014,1,76.46,5,72.64,CUST00037,LUXOR,MARKETPLACE,UNKNOWN,0.0,CANCELLED,SARA,WH-04
2026-07-24,ORD100617,SKU0047,1,275.95,25,206.96,CUST00189,TANTA,ONLINE,CASH,8.0,COMPLETED,ALI,WH-04
2026-06-26,ORD103473,SKU0143,2,143.97,0,287.94,CUST02497,ALEXANDRIA,WHOLESALE,WALLET,5.0,RETURNED,ALI,WH-01
2026-01-13,ORD100708,SKU0069,4,214.52,15,729.37,CUST01340,CAIRO,STORE,CARD,8.0,COMPLETED,YOUSSEF,WH-05
2026-02-05,ORD101010,SKU0100,2,380.14,25,570.21,CUST02077,TANTA,STORE,UNKNOWN,9.0,COMPLETED,YOUSSEF,WH-03
2025-12-30,ORD104159,SKU0077,4,60.14,20,192.45,CUST00393,LUXOR,ONLINE,CARD,8.0,COMPLETED,YOUSSEF,WH-04
2026-06-12,ORD101681,SKU0116,4,277.22,10,997.99,CUST02405,LUXOR,MARKETPLACE,CASH,2.0,COMPLETED,YOUSSEF,WH-05
2026-02-21,ORD100895,SKU0124,1,211.0,15,179.35,CUST01148,CAIRO,WHOLESALE,WALLET,9.0,COMPLETED,ALI,WH-04
2026-01-22,ORD104443,SKU0161,6,232.53,20,1116.14,CUST02619,TANTA,STORE,WALLET,9.0,COMPLETED,SARA,WH-01
2026-03-14,ORD103299,SKU0105,4,8.69,15,29.55,CUST02928,CAIRO,STORE,UNKNOWN,9.0,COMPLETED,YOUSSEF,WH-02
2026-06-23,ORD104639,SKU0014,2,74.61,25,111.92,CUST01653,CAIRO,MARKETPLACE,WALLET,1.0,COMPLETED,MONA,WH-01
2026-04-15,ORD104142,SKU0021,2,51.16,45,56.28,CUST02348,GIZA,STORE,UNKNOWN,7.0,COMPLETED,MONA,WH-01
2026-07-08,ORD102969,SKU0054,4,177.41,15,603.19,CUST02517,GIZA,MARKETPLACE,UNKNOWN,4.0,COMPLETED,YOUSSEF,WH-02
2026-01-17,ORD101136,SKU0089,3,241.49,45,398.46,CUST01224,ASWAN,WHOLESALE,WALLET,2.0,COMPLETED,ALI,WH-05
2026-07-10,ORD102124,SKU0137,1,404.31,0,404.31,CUST01564,ASWAN,WHOLESALE,BNPL,6.0,COMPLETED,ALI,WH-05
2026-07-15,ORD101442,SKU0102,2,85.72,35,111.44,CUST01187,LUXOR,STORE,CASH,10.0,COMPLETED,MONA,WH-03
2026-05-07,ORD101474,SKU0133,4,369.63,25,1108.89,CUST01629,ASWAN,STORE,CARD,0.0,COMPLETED,YOUSSEF,WH-03
2026-05-11,ORD103676,SKU0083,1,47.76,20,38.21,CUST01437,ALEXANDRIA,ONLINE,CARD,1.0,COMPLETED,ALI,WH-05
2026-05-27,ORD104675,SKU0014,2,75.25,10,135.45,CUST00737,MANSOURA,MARKETPLACE,BNPL,4.0,COMPLETED,MONA,WH-04
2026-01-18,ORD103855,SKU0184,2,426.75,30,597.45,CUST01427,CAIRO,STORE,CARD,5.0,COMPLETED,ALI,WH-04
2026-06-07,ORD102132,SKU0131,1,281.4,15,239.19,CUST02573,MANSOURA,WHOLESALE,BNPL,4.0,COMPLETED,SARA,WH-04
2026-04-01,ORD100385,SKU0029,2,33.54,45,36.89,CUST02294,CAIRO,MARKETPLACE,BNPL,5.0,COMPLETED,MONA,WH-04
2026-03-23,ORD102147,SKU0142,2,108.67,20,173.87,CUST01047,GIZA,ONLINE,CASH,7.0,RETURNED,UNKNOWN,WH-04
2026-03-15,ORD101315,SKU0045,1,333.82,25,250.36,CUST01759,TANTA,ONLINE,CASH,3.0,COMPLETED,SARA,WH-04
2026-06-13,ORD100788,SKU0114,2,332.81,35,432.65,CUST02109,CAIRO,ONLINE,CARD,4.0,COMPLETED,ALI,WH-03
2026-05-10,ORD103366,SKU0197,4,177.5,0,710.0,CUST00704,MANSOURA,MARKETPLACE,UNKNOWN,10.0,COMPLETED,YOUSSEF,WH-03
2026-06-23,ORD102154,SKU0031,1,130.19,25,97.64,CUST02778,ASWAN,STORE,BNPL,0.0,COMPLETED,MONA,WH-02
2026-03-04,ORD101506,SKU0139,4,334.96,0,1339.84,CUST01458,TANTA,STORE,WALLET,1.0,COMPLETED,MONA,WH-01
2026-04-23,ORD102278,SKU0089,2,222.73,20,356.37,CUST00532,CAIRO,WHOLESALE,UNKNOWN,7.0,COMPLETED,SARA,WH-02
2026-02-07,ORD104505,SKU0158,2,341.2,35,443.56,CUST02634,CAIRO,WHOLESALE,CARD,2.0,CANCELLED,MONA,WH-01
2026-01-05,ORD101035,SKU0194,3,83.22,30,174.76,CUST02934,GIZA,ONLINE,WALLET,10.0,COMPLETED,SARA,WH-04
2026-06-03,ORD103192,SKU0011,2,174.57,30,244.4,CUST00365,ALEXANDRIA,ONLINE,CARD,0.0,COMPLETED,UNKNOWN,WH-03
2026-06-04,ORD102112,SKU0177,3,193.37,45,319.06,CUST00141,TANTA,MARKETPLACE,WALLET,7.0,COMPLETED,MONA,WH-05
2026-06-16,ORD103392,SKU0043,1,111.59,10,100.43,CUST00450,CAIRO,STORE,BNPL,0.0,COMPLETED,OMAR,WH-04
2026-04-15,ORD102211,SKU0169,1,368.11,20,294.49,CUST00484,MANSOURA,WHOLESALE,WALLET,4.0,COMPLETED,YOUSSEF,WH-02
2026-05-25,ORD101889,SKU0133,1,372.96,5,354.31,CUST00061,LUXOR,WHOLESALE,WALLET,4.0,COMPLETED,ALI,WH-05
2026-07-16,ORD104382,SKU0006,3,22.51,15,57.4,CUST00321,ASWAN,MARKETPLACE,UNKNOWN,7.0,COMPLETED,SARA,WH-02
2026-01-15,ORD104799,SKU0046,1,54.27,25,40.7,CUST00800,LUXOR,WHOLESALE,CASH,6.0,COMPLETED,ALI,WH-02
2026-04-27,ORD103590,SKU0143,2,152.0,45,167.2,CUST00599,ALEXANDRIA,STORE,WALLET,2.0,COMPLETED,YOUSSEF,WH-01
2026-07-03,ORD101592,SKU0192,4,277.44,20,887.81,CUST00251,MANSOURA,STORE,WALLET,10.0,RETURNED,UNKNOWN,WH-05
2026-05-18,ORD103873,SKU0037,2,14.65,35,19.05,CUST00580,TANTA,MARKETPLACE,WALLET,2.0,COMPLETED,YOUSSEF,WH-05
2026-03-08,ORD100492,SKU0156,3,115.01,0,345.03,CUST02849,TANTA,STORE,BNPL,0.0,COMPLETED,MONA,WH-03
2026-07-22,ORD100330,SKU0194,4,81.93,5,311.33,CUST00971,LUXOR,STORE,BNPL,7.0,COMPLETED,SARA,WH-01
2026-01-05,ORD104094,SKU0059,2,222.3,30,311.22,CUST01273,TANTA,MARKETPLACE,BNPL,9.0,COMPLETED,ALI,WH-02
2026-06-12,ORD102729,SKU0014,5,80.5,45,221.38,CUST00121,ALEXANDRIA,MARKETPLACE,CARD,1.0,COMPLETED,ALI,WH-01
2026-01-27,ORD104152,SKU0141,3,298.7,25,672.08,CUST01428,GIZA,MARKETPLACE,BNPL,5.0,COMPLETED,UNKNOWN,WH-02
2026-03-25,ORD102404,SKU0015,3,157.95,0,473.85,CUST00418,LUXOR,STORE,BNPL,1.0,COMPLETED,UNKNOWN,WH-02
2026-07-02,ORD101221,SKU0145,2,119.43,5,226.92,CUST00696,ALEXANDRIA,WHOLESALE,CARD,4.0,COMPLETED,UNKNOWN,WH-05
2026-01-28,ORD101642,SKU0053,1,268.39,30,187.87,CUST01188,MANSOURA,MARKETPLACE,WALLET,2.0,COMPLETED,SARA,WH-05
2026-06-02,ORD100313,SKU0014,3,83.34,5,237.52,CUST02152,ALEXANDRIA,MARKETPLACE,CARD,10.0,COMPLETED,UNKNOWN,WH-02
2026-05-27,ORD103337,SKU0179,3,19.69,35,38.4,CUST01693,ASWAN,WHOLESALE,UNKNOWN,2.0,COMPLETED,ALI,WH-02
2026-07-13,ORD104150,SKU0174,2,154.77,5,294.06,CUST01373,ALEXANDRIA,ONLINE,CASH,1.0,COMPLETED,MONA,WH-04
2026-02-12,ORD104808,SKU0085,3,24.57,20,58.97,CUST02927,LUXOR,ONLINE,BNPL,10.0,COMPLETED,MONA,WH-01
2026-05-30,ORD102202,SKU0079,1,273.37,20,218.7,CUST00791,ALEXANDRIA,WHOLESALE,CARD,6.0,COMPLETED,UNKNOWN,WH-02
2026-03-02,ORD104806,SKU0028,2,282.45,20,451.92,CUST00259,MANSOURA,WHOLESALE,BNPL,9.0,COMPLETED,SARA,WH-02
2026-05-20,ORD101349,SKU0058,1,308.43,20,246.74,CUST02410,ALEXANDRIA,WHOLESALE,UNKNOWN,10.0,COMPLETED,MONA,WH-01
2026-04-07,ORD101199,SKU0022,2,29.12,25,43.68,CUST00486,TANTA,WHOLESALE,BNPL,4.0,COMPLETED,ALI,WH-01
2026-05-25,ORD101696,SKU0028,1,269.18,30,188.43,CUST02565,MANSOURA,MARKETPLACE,UNKNOWN,2.0,COMPLETED,UNKNOWN,WH-02
2026-04-17,ORD101083,SKU0200,2,307.3,15,522.41,CUST01670,TANTA,STORE,CASH,3.0,COMPLETED,UNKNOWN,WH-04
2026-01-11,ORD103056,SKU0192,5,285.55,5,1356.36,CUST02160,TANTA,STORE,CARD,6.0,COMPLETED,OMAR,WH-01
2026-06-19,ORD101433,SKU0023,1,107.27,25,80.45,CUST02213,LUXOR,ONLINE,BNPL,0.0,COMPLETED,SARA,WH-02
2026-02-12,ORD102402,SKU0027,5,399.03,25,1496.36,CUST02099,ASWAN,WHOLESALE,WALLET,5.0,COMPLETED,SARA,WH-05
2026-01-26,ORD103220,SKU0095,1,154.97,35,100.73,CUST02031,GIZA,WHOLESALE,UNKNOWN,4.0,COMPLETED,YOUSSEF,WH-03
2026-06-15,ORD103412,SKU0016,4,160.82,30,450.3,CUST01589,LUXOR,WHOLESALE,BNPL,5.0,COMPLETED,MONA,WH-04
2026-04-25,ORD103996,SKU0105,1,8.17,5,7.76,CUST00993,ASWAN,WHOLESALE,UNKNOWN,9.0,COMPLETED,YOUSSEF,WH-03
2026-01-22,ORD101116,SKU0104,3,47.88,35,93.37,CUST02399,ALEXANDRIA,WHOLESALE,CASH,1.0,COMPLETED,OMAR,WH-01
2026-01-15,ORD100128,SKU0082,6,219.23,10,1183.84,CUST01839,ALEXANDRIA,STORE,WALLET,3.0,COMPLETED,UNKNOWN,WH-03
2026-02-01,ORD100489,SKU0069,3,227.34,20,545.62,CUST00286,GIZA,ONLINE,BNPL,7.0,COMPLETED,OMAR,WH-05
2026-01-12,ORD104265,SKU0086,4,179.21,0,716.84,CUST02172,LUXOR,MARKETPLACE,BNPL,0.0,COMPLETED,UNKNOWN,WH-02
2026-04-07,ORD103516,SKU0036,1,233.94,15,198.85,CUST02727,TANTA,WHOLESALE,UNKNOWN,5.0,COMPLETED,MONA,WH-03
2026-01-11,ORD104703,SKU0107,4,201.05,10,723.78,CUST00413,MANSOURA,MARKETPLACE,BNPL,3.0,RETURNED,ALI,WH-05
2026-07-21,ORD103356,SKU0074,1,221.14,25,165.86,CUST00330,MANSOURA,MARKETPLACE,WALLET,7.0,CANCELLED,MONA,WH-04
2026-02-16,ORD103230,SKU0091,5,101.93,30,356.76,CUST00948,MANSOURA,STORE,CASH,3.0,COMPLETED,MONA,WH-03
2026-07-15,ORD101327,SKU0148,2,56.26,15,95.64,CUST00362,ASWAN,STORE,UNKNOWN,4.0,COMPLETED,SARA,WH-03
2026-01-07,ORD103543,SKU0191,1,57.87,45,31.83,CUST02185,LUXOR,WHOLESALE,UNKNOWN,7.0,COMPLETED,UNKNOWN,WH-03
2026-02-17,ORD104490,SKU0046,6,55.25,0,331.5,CUST02152,TANTA,WHOLESALE,BNPL,0.0,COMPLETED,OMAR,WH-02
2026-06-24,ORD102798,SKU0129,2,406.89,30,569.65,CUST02202,LUXOR,MARKETPLACE,CASH,10.0,COMPLETED,OMAR,WH-05
2026-05-26,ORD100574,SKU0055,5,64.03,5,304.14,CUST00090,ALEXANDRIA,ONLINE,WALLET,7.0,COMPLETED,YOUSSEF,WH-04
2026-03-15,ORD102823,SKU0071,4,295.74,0,1182.96,CUST01115,TANTA,STORE,WALLET,10.0,RETURNED,UNKNOWN,WH-04
2026-05-27,ORD100725,SKU0114,1,348.34,10,313.51,CUST00221,TANTA,MARKETPLACE,WALLET,4.0,COMPLETED,SARA,WH-02
2026-04-08,ORD103445,SKU0169,5,340.99,10,1534.46,CUST01720,MANSOURA,MARKETPLACE,CASH,9.0,COMPLETED,MONA,WH-02
2026-03-22,ORD102981,SKU0062,2,92.11,25,138.16,CUST01519,GIZA,MARKETPLACE,CARD,9.0,COMPLETED,ALI,WH-03
2026-01-29,ORD104351,SKU0158,4,358.99,0,1435.96,CUST01717,MANSOURA,MARKETPLACE,WALLET,9.0,COMPLETED,YOUSSEF,WH-04
2026-02-06,ORD103215,SKU0151,2,30.33,15,51.56,CUST02446,TANTA,ONLINE,CARD,1.0,COMPLETED,ALI,WH-01
2026-01-27,ORD102111,SKU0089,2,242.86,35,315.72,CUST01695,ALEXANDRIA,MARKETPLACE,CASH,7.0,COMPLETED,UNKNOWN,WH-04
2026-02-07,ORD101291,SKU0010,2,143.01,45,157.31,CUST01196,MANSOURA,ONLINE,UNKNOWN,3.0,COMPLETED,UNKNOWN,WH-01
2026-07-24,ORD100943,SKU0067,1,47.34,35,30.77,CUST01163,LUXOR,ONLINE,UNKNOWN,5.0,COMPLETED,SARA,WH-01
2026-05-30,ORD101022,SKU0133,2,380.61,5,723.16,CUST02067,CAIRO,STORE,BNPL,5.0,COMPLETED,UNKNOWN,WH-03
2026-01-02,ORD101032,SKU0042,1,87.92,15,74.73,CUST02794,MANSOURA,ONLINE,UNKNOWN,1.0,RETURNED,MONA,WH-05
2026-03-06,ORD104720,SKU0042,1,86.26,5,81.95,CUST01985,LUXOR,MARKETPLACE,CARD,3.0,COMPLETED,UNKNOWN,WH-03
2026-05-17,ORD101118,SKU0136,1,350.99,15,298.34,CUST01109,CAIRO,MARKETPLACE,BNPL,7.0,COMPLETED,YOUSSEF,WH-05
2026-04-01,ORD100523,SKU0176,2,232.56,25,348.84,CUST00666,ASWAN,MARKETPLACE,CASH,10.0,COMPLETED,YOUSSEF,WH-05
2026-05-21,ORD101228,SKU0092,3,415.4,30,872.34,CUST02580,ASWAN,MARKETPLACE,UNKNOWN,0.0,COMPLETED,UNKNOWN,WH-03
2026-07-14,ORD102984,SKU0105,1,8.73,0,8.73,CUST00863,ALEXANDRIA,ONLINE,UNKNOWN,3.0,RETURNED,UNKNOWN,WH-05
2026-06-15,ORD101737,SKU0140,2,318.16,30,445.42,CUST01694,ASWAN,WHOLESALE,BNPL,8.0,COMPLETED,YOUSSEF,WH-02
2026-03-12,ORD103232,SKU0040,1,95.94,15,81.55,CUST01475,TANTA,WHOLESALE,WALLET,5.0,COMPLETED,SARA,WH-04
2026-06-18,ORD104478,SKU0175,5,142.13,25,532.99,CUST00221,MANSOURA,ONLINE,CARD,2.0,COMPLETED,SARA,WH-01
2026-03-14,ORD102067,SKU0060,1,326.26,5,309.95,CUST00255,LUXOR,STORE,BNPL,9.0,COMPLETED,MONA,WH-04
2026-01-03,ORD103645,SKU0163,1,378.04,15,321.33,CUST02626,ALEXANDRIA,ONLINE,WALLET,4.0,COMPLETED,SARA,WH-01
2026-01-20,ORD102648,SKU0064,2,373.87,10,672.97,CUST00942,ASWAN,ONLINE,WALLET,7.0,COMPLETED,YOUSSEF,WH-03
2026-04-14,ORD101896,SKU0142,4,108.46,30,303.69,CUST01668,ALEXANDRIA,ONLINE,BNPL,0.0,COMPLETED,UNKNOWN,WH-01
2026-02-28,ORD101586,SKU0054,5,184.67,10,831.02,CUST01273,ASWAN,MARKETPLACE,CARD,6.0,COMPLETED,MONA,WH-01
2026-07-06,ORD103653,SKU0033,6,113.45,10,612.63,CUST02598,LUXOR,ONLINE,CARD,4.0,COMPLETED,MONA,WH-01
2026-07-03,ORD102467,SKU0102,3,79.96,10,215.89,CUST00470,ASWAN,ONLINE,WALLET,4.0,COMPLETED,UNKNOWN,WH-03
2026-05-30,ORD104299,SKU0162,1,199.7,20,159.76,CUST01840,MANSOURA,STORE,CARD,8.0,COMPLETED,YOUSSEF,WH-04
2026-01-20,ORD102736,SKU0047,2,276.04,35,358.85,CUST02282,CAIRO,MARKETPLACE,WALLET,2.0,RETURNED,UNKNOWN,WH-05
2026-01-23,ORD101875,SKU0198,2,166.16,25,249.24,CUST01305,CAIRO,WHOLESALE,BNPL,8.0,COMPLETED,ALI,WH-04
2026-01-09,ORD102548,SKU0083,3,51.73,45,85.35,CUST00395,TANTA,ONLINE,BNPL,3.0,COMPLETED,ALI,WH-02
2026-03-21,ORD104661,SKU0087,2,154.32,30,216.05,CUST02462,MANSOURA,ONLINE,WALLET,9.0,COMPLETED,ALI,WH-05
2026-03-13,ORD103818,SKU0150,1,171.17,15,145.49,CUST02589,TANTA,ONLINE,WALLET,1.0,RETURNED,SARA,WH-01
2026-06-22,ORD102623,SKU0012,3,98.5,15,251.18,CUST01312,GIZA,STORE,WALLET,7.0,COMPLETED,OMAR,WH-04
2026-05-16,ORD103400,SKU0027,6,401.21,5,2286.9,CUST02547,ASWAN,STORE,CASH,9.0,COMPLETED,SARA,WH-05
2026-04-16,ORD100538,SKU0051,3,22.67,45,37.41,CUST00725,MANSOURA,MARKETPLACE,WALLET,1.0,COMPLETED,UNKNOWN,WH-03
2026-05-13,ORD100461,SKU0090,3,273.02,5,778.11,CUST01477,GIZA,ONLINE,CASH,4.0,COMPLETED,UNKNOWN,WH-03
